0,0
1073152,0.006015184
2146304,0.01183058
3219456,0.01697643
4292608,0.02198188
5365760,0.02676595
6438912,0.03157162
7516160,0.03623689
8589312,0.04055659
9662464,0.0447521
10735616,0.04905561
11808768,0.05307293
12881920,0.05688506
13955072,0.06082139
15032320,0.06473612
16105472,0.06860765
17178624,0.0722362
18251776,0.07598894
19324928,0.07963369
20398080,0.08322444
21471232,0.08706897
22548480,0.09055714
23621632,0.09380231
24694784,0.09733906
25767936,0.1004708
26841088,0.1038564
27914240,0.10708
28987392,0.110363
30064640,0.1135757
31137792,0.1168155
32210944,0.1198285
33284096,0.1229873
34357248,0.1260651
35430400,0.1290835
36503552,0.1318859
37580800,0.1348881
38653952,0.1380738
39727104,0.1408547
40800256,0.143846
41873408,0.1465999
42946560,0.1495643
44019712,0.1525124
45096960,0.155466
46170112,0.1583872
47243264,0.1615784
48316416,0.1643322
49389568,0.1672696
50462720,0.1700504
51535872,0.1728096
52613120,0.1756336
53686272,0.1785494
54759424,0.1812277
55832576,0.1839005
56905728,0.1866705
57978880,0.1892947
59052032,0.1920647
60129280,0.1947267
61202432,0.1971296
62275584,0.1994298
63348736,0.201838
64421888,0.2042949
65495040,0.2068219
66568192,0.2092409
67645440,0.2117463
68718592,0.2141222
69791744,0.2165574
70864896,0.2189548
71938048,0.2215035
73011200,0.2239279
74084352,0.2262551
75161600,0.2284906
76234752,0.2307908
77307904,0.2332963
78381056,0.2355857
79454208,0.2380857
80527360,0.2404562
81600512,0.242616
82677760,0.2447867
83750912,0.2469897
84824064,0.2492629
85897216,0.2513472
86970368,0.2536474
88043520,0.2558559
89116672,0.2580805
90193920,0.260343
91267072,0.2624056
92340224,0.2646789
93413376,0.2667253
94486528,0.2688528
95559680,0.2708129
96632832,0.2729727
97710080,0.275003
98783232,0.2771088
99856384,0.2793551
100929536,0.2813151
102002688,0.2834318
103075840,0.2855538
104148992,0.2875517
105226240,0.2893984
106299392,0.2915798
107372544,0.2935399
108445696,0.2955216
109518848,0.2973736
110592000,0.2993661
111665152,0.301148
112742400,0.303108
113815552,0.3049709
114888704,0.3070551
115961856,0.3091286
117035008,0.3109159
118108160,0.3126654
119181312,0.3145822
120258560,0.3164721
121331712,0.3184214
122404864,0.3200628
123478016,0.3217259
124551168,0.3235942
125624320,0.3251493
126701568,0.3268016
127774720,0.3286915
128847872,0.3304085
129921024,0.332212
130994176,0.3338157
132067328,0.335549
133140480,0.3373741
134217728,0.3390911
135290880,0.3408352
136364032,0.3425253
137437184,0.3441992
138510336,0.3458839
139583488,0.3476225
140656640,0.349426
141733888,0.3511809
142807040,0.35279
143880192,0.3544909
144953344,0.3562134
146026496,0.3578386
147099648,0.3593937
148172800,0.3609974
149250048,0.3627415
150323200,0.364329
151396352,0.3660083
152469504,0.3678387
153542656,0.3693182
154615808,0.3709327
155688960,0.3725958
156766208,0.3740483
157839360,0.3754414
158912512,0.3770991
159985664,0.3786164
161058816,0.3801499
162131968,0.3815052
163205120,0.3830009
164282368,0.3844156
165355520,0.3859005
166428672,0.3874448
167501824,0.3887947
168574976,0.3902688
169648128,0.3918401
170721280,0.3932656
171798528,0.3947937
172871680,0.3961814
173944832,0.3975691
175017984,0.399054
176091136,0.4005119
177164288,0.4019428
178237440,0.4032225
179314688,0.4045022
180387840,0.4059385
181460992,0.4074072
182534144,0.4087895
183607296,0.4101232
184680448,0.4113435
185753600,0.4126016
186830848,0.4137788
187904000,0.4149883
188977152,0.416133
190050304,0.4174559
191123456,0.4187464
192196608,0.4199235
193269760,0.4211655
194347008,0.4223588
195420160,0.4237465
196493312,0.4250532
197566464,0.4261439
198639616,0.4274614
199712768,0.4286223
200785920,0.4298049
201863168,0.4310846
202936320,0.4323049
204009472,0.4335522
205082624,0.4348049
206155776,0.4360522
207228928,0.4372347
208302080,0.438482
209379328,0.4395998
210452480,0.4407661
211525632,0.441981
212598784,0.4432769
213671936,0.444508
214745088,0.4454584
215822336,0.4466841
216895488,0.4477316
217968640,0.4486496
219041792,0.4497997
220114944,0.4509174
221188096,0.4519865
222261248,0.4529855
223338496,0.4539412
224411648,0.4549671
225484800,0.4561496
226557952,0.4571702
227631104,0.4582933
228704256,0.459276
229777408,0.4603613
230854656,0.4612955
231927808,0.4622728
233000960,0.4633527
234074112,0.4644543
235147264,0.4653776
236220416,0.4662415
237293568,0.4671811
238370816,0.4680288
239443968,0.4689792
240517120,0.4698701
241590272,0.470788
242663424,0.4718032
243736576,0.4727697
244809728,0.4736876
245886976,0.4746056
246960128,0.4754965
248033280,0.4763442
249106432,0.477192
250179584,0.4781099
251252736,0.4788983
252325888,0.479746
253403136,0.4807125
254476288,0.4814739
255549440,0.4821488
256622592,0.4830452
257695744,0.4838335
258768896,0.4846057
259842048,0.4854966
260919296,0.4863389
261992448,0.4872353
263065600,0.4879156
264138752,0.4886716
265211904,0.4895085
266285056,0.4901943
267358208,0.490934
268435456,0.4917062
269508608,0.4924135
270581760,0.4930399
271654912,0.493677
272728064,0.4944384
273801216,0.4951943
274874368,0.4958531
275951616,0.4965118
277024768,0.497203
278097920,0.4979481
279171072,0.4985583
280244224,0.4992765
281317376,0.4999676
282390528,0.500567
283467776,0.5012581
284540928,0.5019547
285614080,0.5025918
286687232,0.5032074
287760384,0.5037581
288833536,0.5043305
289906688,0.5048705
290983936,0.5053186
292057088,0.5059072
293130240,0.5065174
294203392,0.5071545
295276544,0.5076783
296349696,0.508256
297422848,0.5087798
298500096,0.5091956
299573248,0.5096869
300646400,0.5101837
301719552,0.5107074
302792704,0.5111556
303865856,0.5116686
304939008,0.5120898
306016256,0.5126135
307089408,0.5130293
308162560,0.5133857
309235712,0.5137582
310308864,0.51412
311382016,0.5145736
312455168,0.5149732
313528320,0.515362
314605568,0.5157723
315678720,0.5162475
316751872,0.516647
317825024,0.5169494
318898176,0.5173436
319971328,0.5177162
321044480,0.5180185
322121728,0.5182886
323194880,0.5186557
324268032,0.5189689
325341184,0.5193307
326414336,0.5196276
327487488,0.5199246
328560640,0.5201028
329637888,0.5204052
330711040,0.5206752
331784192,0.5209128
332857344,0.5211126
333930496,0.5213285
335003648,0.5215175
336076800,0.5217011
337154048,0.5219333
338227200,0.5221223
339300352,0.5222896
340373504,0.5225056
341446656,0.5227378
342519808,0.5229268
343592960,0.5230456
344670208,0.5231968
345743360,0.5233588
346816512,0.5234506
347889664,0.5235208
348962816,0.523618
350035968,0.5236773
351109120,0.5237529
352186368,0.5238286
353259520,0.5238717
354332672,0.5239311
355405824,0.5239744
356478976,0.5240067
357552128,0.5240284
358625280,0.5240554
359702528,0.5240662
360775680,0.5240769
361848832,0.5240769
362921984,0.5240769
363995136,0.5240769
365068288,0.5240769
366141440,0.5240769
367218688,0.5240769
368291840,0.5240769
369364992,0.5240769
370438144,0.5240769
371511296,0.5240769
372584448,0.5240769
373657600,0.5240769
374734848,0.5240769
375808000,0.5240769
376881152,0.5240769
377954304,0.5240769
379027456,0.5240769
380100608,0.5240769
381173760,0.5240769
382246912,0.5240769
383324160,0.5240769
384397312,0.5240769
385470464,0.5240769
386543616,0.5240769
387616768,0.5240769
388689920,0.5240769
389763072,0.5240769
390840320,0.5240769
391913472,0.5240769
392986624,0.5240769
394059776,0.5240769
395132928,0.5240769
396206080,0.5240769
397279232,0.5240769
398356480,0.5240769
399429632,0.5240769
400502784,0.5240769
401575936,0.5240769
402649088,0.5240769
403722240,0.5240769
404795392,0.5240769
405872640,0.5240769
406945792,0.5240769
408018944,0.5240769
409092096,0.5240769
410165248,0.5240769
411238400,0.5240769
412311552,0.5240769
413388800,0.5240769
414461952,0.5240769
415535104,0.5240769
416608256,0.5240769
417681408,0.5240769
418754560,0.5240769
419827712,0.5240769
420904960,0.5240769
421978112,0.5240769
423051264,0.5240769
424124416,0.5240769
425197568,0.5240769
426270720,0.5240769
427343872,0.5240769
428421120,0.5240769
429494272,0.5240769
430567424,0.5240769
431640576,0.5240769
432713728,0.5240769
433786880,0.5240769
434860032,0.5240769
435937280,0.5240769
437010432,0.5240769
438083584,0.5240769
439156736,0.5240769
440229888,0.5240769
441303040,0.5240769
442376192,0.5240769
443453440,0.5240769
444526592,0.5240769
445599744,0.5240769
446672896,0.5240769
447746048,0.5240769
448819200,0.5240769
449892352,0.5240769
450965504,0.5240769
452042752,0.5240769
453115904,0.5240769
454189056,0.5240769
455262208,0.5240769
456335360,0.5240769
457408512,0.5240769
458481664,0.5240769
459558912,0.5240769
460632064,0.5240769
461705216,0.5240769
462778368,0.5240769
463851520,0.5240769
464924672,0.5240769
465997824,0.5240769
467075072,0.5240769
468148224,0.5240769
469221376,0.5240769
470294528,0.5240769
471367680,0.5240769
472440832,0.5240769
473513984,0.5240769
474591232,0.5240769
475664384,0.5240769
476737536,0.5240769
477810688,0.5240769
478883840,0.5240769
479956992,0.5240769
481030144,0.5240769
482107392,0.5240769
483180544,0.5240769
484253696,0.5240769
485326848,0.5240769
486400000,0.5240769
487473152,0.5240769
488546304,0.5240769
489623552,0.5240769
490696704,0.5240769
491769856,0.5240769
492843008,0.5240769
493916160,0.5240769
494989312,0.5240769
496062464,0.5240769
497139712,0.5240769
498212864,0.5240769
499286016,0.5240769
500359168,0.5240769
501432320,0.5240769
502505472,0.5240769
503578624,0.5240769
504655872,0.5240769
505729024,0.5240769
506802176,0.5240769
507875328,0.5240769
508948480,0.5240769
510021632,0.5240769
